0.0,0.0,0.0
-0.6047821,6.786606,7.3231506
0.08554077,6.221573,7.346298
0.90037537,6.4713745,7.72937
0.90037537,6.4713745,7.72937
0.6769104,6.6445465,6.0214996
0.92271423,6.5519714,7.028656
0.6074829,7.071518,7.3838043
0.31219482,6.7131805,7.0086975
0.31219482,6.7131805,7.0086975
0.52049255,7.090683,6.6775208
0.8516846,6.870407,6.4013824
0.58992004,6.9605865,6.810791
0.2922516,6.9613953,6.633606
0.34013367,6.8488617,6.930496
0.34013367,6.8488617,6.930496
0.55641174,6.8576355,7.004715
0.46302795,6.9007416,6.7357635
0.5101166,6.8145447,7.062973
0.37443542,6.918289,6.6136627
0.37443542,6.918289,6.6136627
0.40956116,6.955002,6.7581177
0.43589783,6.874405,6.9057617
0.4335022,6.9302673,6.7756653
0.4215393,6.965378,6.6639404
0.49494934,6.9398346,6.6224365
0.49494934,6.9398346,6.6224365
0.41435242,6.973358,6.7206116
0.39678955,6.980545,6.7924347
0.48457336,6.903137,6.8395233
0.36645508,6.9230804,6.6998596
0.36645508,6.9765472,6.6503754
0.48936462,6.9765472,6.6503754
0.3919983,6.941437,6.750931
0.4534607,6.982132,6.6822968
0.38082886,7.02124,6.673523
0.41435242,6.870407,6.8921814
0.41435242,6.870407,6.8921814
0.39918518,6.937454,6.6862946
0.4175415,6.925476,6.785248
0.43829346,6.9158936,6.803604
0.4247284,6.944626,6.706238
0.35209656,6.9382477,6.8355255
0.35209656,6.9382477,6.8355255
0.3688507,6.899933,6.740555
0.36088562,6.925476,6.8490906
0.3680725,6.8887634,6.8179626
0.4087677,6.9845276,6.6128693
0.45664978,6.9557953,6.776474
0.45664978,6.9557953,6.776474
0.37843323,6.8831787,6.6846924
0.42471313,6.946228,6.75412
0.3353424,6.9542084,6.845108
0.5963135,6.916687,6.793228
0.59310913,6.9645844,6.541046
0.59310913,6.9645844,6.541046
0.66015625,6.9813385,6.661545
0.5979004,6.9430237,6.7357635
0.63142395,6.9677734,6.6671295
0.55641174,6.9709625,6.78685
0.56518555,6.941437,6.690277
0.56518555,6.941437,6.690277
0.5827484,6.9198914,6.774872
0.6170654,6.939041,6.7134247
0.5827484,6.955002,6.736557
0.5947113,6.8935547,6.774872
0.4710083,6.916687,6.8602753
0.4710083,6.916687,6.8602753
0.5244751,6.9143066,6.6950684
0.565979,6.913498,6.8889923
0.5356598,6.925476,6.706238
0.51330566,6.970169,6.7014465
0.54364014,6.874405,6.8187714
0.54364014,6.874405,6.8187714
0.58514404,6.9023285,6.7908325
0.5627899,6.913498,6.7684937
0.5188904,6.925476,6.776474
0.4909668,6.9318542,6.687088
0.54922485,6.8488617,6.869049
0.54922485,6.8488617,6.869049
0.54841614,6.896744,6.7788696
0.5540161,6.899933,6.7924347
0.53326416,6.8768005,6.727783
0.49813843,6.9438324,6.7493286
0.5085144,6.8751984,6.9440613
0.5085144,6.8751984,6.9440613
0.53804016,6.874405,6.709427
0.5093231,6.9039307,6.8147736
0.52368164,6.925476,6.778061
0.531662,6.8935547,6.7836456
