0.0,0.0,0.0
-0.37573242,5.2503357,8.437256
-0.28396606,5.263092,7.991928
-0.275177,5.239151,8.248901
-0.275177,5.239151,8.248901
-0.34939575,5.1992493,8.193039
-0.2791748,5.237564,8.1371765
-0.2951355,5.1848907,8.322327
-0.31507874,5.201645,8.105255
-0.31507874,5.201645,8.105255
-0.27119446,5.2559204,8.228165
-0.3310547,5.1681366,8.185852
-0.22091675,5.1394043,8.075729
-0.23287964,5.0947113,8.459595
-0.17382812,5.0444336,8.425278
-0.17382812,5.0444336,8.425278
-0.18499756,5.0340576,8.204208
-0.1307373,5.100296,8.43486
-0.1642456,4.9757843,8.276047
-0.090026855,5.073166,8.381378
-0.11077881,4.9606323,8.451614
-0.11077881,4.9606323,8.451614
-0.082839966,5.0252686,8.299179
-0.0940094,5.04364,8.3103485
-0.070877075,5.0117035,8.294388
-0.026977539,4.976593,8.560944
-0.026977539,4.976593,8.560944
-0.027786255,5.0053253,8.3055725
-0.0357666,5.014908,8.311951
0.091934204,5.018097,8.420486
0.033676147,4.997345,8.371811
0.0592041,5.024475,8.3311
0.0592041,5.024475,8.3311
0.032073975,5.028473,8.348663
0.058410645,4.9829865,8.386963
0.030471802,5.0037384,8.371811
0.052825928,4.9893646,8.3654175
0.052825928,4.9893646,8.3654175
0.039260864,4.973404,8.332703
0.08872986,5.000534,8.351852
0.08395386,4.9351044,8.416504
0.1414032,4.925522,8.327118
0.19248962,4.882431,8.513855
0.19248962,4.882431,8.513855
0.27868652,4.880829,8.669479
0.2028656,4.8233643,8.371811
0.24116516,4.9247284,8.422882
0.2475586,4.760315,8.648743
0.19328308,4.911957,8.358246
0.19328308,4.911957,8.358246
0.20605469,4.8010254,8.501099
0.20446777,4.8712463,8.406921
0.17652893,4.8233643,8.52504
0.17971802,4.875244,8.393356
0.17971802,4.875244,8.393356
0.20605469,4.8345337,8.536209
0.17732239,4.867264,8.46199
0.15496826,4.812195,8.544983
0.23876953,4.8489075,8.379791
0.14379883,4.8114014,8.590485
0.14379883,4.8114014,8.590485
0.18609619,4.8074036,8.496307
0.15657043,4.859268,8.3654175
0.19488525,4.8457184,8.499496
0.13502502,4.948654,8.574524
0.18051147,4.6900787,8.60405
0.18051147,4.6900787,8.60405
0.1541748,4.9861755,7.967987
0.089538574,4.7387695,8.750885
0.1366272,4.8489075,8.596069
0.094329834,4.851303,8.318329
0.094329834,4.851303,8.318329
0.028076172,4.860077,8.711792
0.11746216,4.8696594,8.248108
0.09114075,4.8999786,8.651932
0.0791626,4.87764,8.260071
0.07118225,4.9239197,8.135574
0.07118225,4.9239197,8.135574
0.024887085,5.1665344,8.41011
-0.003829956,4.9917603,8.623199
-0.034957886,5.1561584,8.141968
-0.13153076,5.2782593,8.188248
-0.13153076,5.2782593,8.188248
-0.03337097,5.0819397,8.498703
-0.1427002,5.249527,7.7916107
-0.09402466,5.1769104,8.289612
-0.19218445,5.2439423,8.438049
-0.32466125,5.2096252,8.303177
-0.32466125,5.2096252,8.303177
0.06878662,4.8592834,8.663101
-0.16903687,5.0891266,7.9727783
-0.39248657,5.017288,7.912918
-0.106781006,5.0396423,8.509079
-0.22969055,4.9622345,9.049362
-0.22969055,4.9622345,9.049362
-0.20335388,5.0340576,7.417328
-0.37973022,4.784256,8.780426
-0.19616699,4.911957,8.487534
-0.22091675,5.0579987,7.9671783
-0.22091675,5.0579987,7.9671783
-0.21931458,4.8265533,8.902527
-0.23129272,5.1026917,8.050186
-0.19458008,5.03006,8.515457
-0.16105652,5.0260773,8.290405
-0.3813324,5.21521,7.991928
-0.3813324,5.21521,7.991928
-0.26560974,5.064377,8.391754
-0.27757263,5.2311707,8.336685
-0.29592896,5.1505737,8.4340515
0.044036865,5.453842,7.5545807
-0.0070343018,5.2734833,8.292007
-0.0070343018,5.2734833,8.292007
0.14859009,5.310196,8.375793
0.26989746,5.416336,8.140366
0.45265198,5.5663605,8.149139
0.56118774,5.732361,7.562561
0.46542358,5.6940613,7.9839478
0.46542358,5.6940613,7.9839478
0.5220947,5.647766,7.8299255
0.5157013,5.7243805,7.8299255
0.5109253,5.6334076,7.9759674
0.46383667,5.6693115,7.824341
0.565979,5.6677246,7.9536133
0.565979,5.6677246,7.9536133
0.47659302,5.613449,7.9608
0.5300751,5.66214,7.940048
0.41674805,5.5903015,7.920105
0.51091003,5.6254272,8.07811
0.51091003,5.6254272,8.07811
0.610672,5.7363586,7.82193
0.7216034,5.76828,7.9153137
0.7503357,5.9183197,7.647156
0.779068,5.939865,7.6734924
0.79663086,5.908737,7.9568176
0.79663086,5.908737,7.9568176
